age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y
47,0,0,0,0,33,1,1,20,2,14,25,-1,0,0
56,3,0,1,0,475,1,1,20,2,110,4,-1,0,0
46,3,0,1,0,101,1,0,20,2,40,4,-1,0,0
40,3,0,1,0,188,1,1,20,2,570,2,-1,0,1
36,0,3,0,0,0,0,0,20,2,519,2,-1,0,0
44,1,0,1,0,251,0,0,20,2,14,6,-1,0,0
59,0,0,1,0,544,0,0,20,2,67,2,-1,0,0
54,7,0,1,0,515,0,1,20,2,825,2,-1,0,0
41,8,3,0,0,-319,0,0,20,2,263,3,-1,0,0
38,3,1,0,0,2885,1,0,20,2,1422,10,-1,0,1
45,3,0,3,0,186,0,0,20,2,554,2,-1,0,0
34,3,0,1,0,490,1,0,20,2,55,12,-1,0,0
39,3,3,3,0,4168,1,0,20,2,172,3,-1,0,0
37,0,0,0,0,142,0,0,20,2,553,2,-1,0,0
38,11,1,4,0,9669,0,0,20,2,15,3,-1,0,0
56,10,0,3,0,954,0,0,20,2,81,10,-1,0,0
39,10,3,1,1,127,0,0,20,2,150,2,-1,0,0
44,0,3,0,0,2237,1,0,20,2,125,2,-1,0,0
38,3,0,3,0,3419,1,0,20,2,324,5,-1,0,0
47,6,0,1,1,-57,0,1,20,2,93,2,-1,0,0
36,1,0,1,0,0,1,0,20,2,156,7,-1,0,0
32,6,1,1,0,2326,1,0,20,2,62,3,-1,0,0
55,4,0,3,0,2074,0,0,20,2,19,4,-1,0,0
42,9,0,1,0,396,0,1,20,2,47,2,-1,0,0
49,3,0,3,0,2,1,0,20,2,16,20,-1,0,0
52,8,0,3,0,-107,1,1,20,2,134,2,-1,0,0
31,3,0,1,0,1361,1,0,20,2,176,4,-1,0,0
48,3,0,1,0,10724,0,0,20,2,238,3,-1,0,0
50,3,3,4,0,2812,1,0,20,2,17,37,-1,0,0
43,0,0,0,0,177,0,0,20,2,9,18,-1,0,0
30,6,0,1,0,685,1,0,20,2,25,3,-1,0,0
45,0,0,0,0,904,1,1,20,2,14,9,-1,0,0
42,3,0,3,0,161,1,0,20,2,365,3,-1,0,0
39,3,0,3,0,12,0,0,20,2,210,2,-1,0,0
43,3,0,3,0,377,0,1,20,2,11,5,-1,0,0
37,7,0,1,0,0,0,0,20,2,12,14,-1,0,0
36,3,1,3,0,1313,1,0,20,2,8,10,-1,0,0
37,1,0,1,0,3728,0,0,20,2,55,4,-1,0,0
36,3,1,3,0,79,0,0,20,2,9,3,-1,0,0
59,5,3,1,0,0,0,0,20,2,13,5,-1,0,0
35,8,0,1,0,273,0,0,20,2,28,4,-1,0,0
54,10,3,0,0,1241,0,0,20,2,17,5,-1,0,0
54,8,3,0,0,1323,0,0,20,2,47,4,-1,0,0
37,3,1,1,0,3876,0,0,20,2,8,12,-1,0,0
56,3,0,3,0,3643,0,0,20,2,11,3,-1,0,0
45,6,0,4,0,1557,0,0,20,2,158,5,-1,0,0
58,5,0,3,0,741,0,0,20,2,81,2,-1,0,0
39,3,0,1,0,3832,1,0,20,2,14,13,-1,0,0
38,0,3,0,0,155,1,0,20,2,25,26,-1,0,0
45,9,3,1,0,5163,0,0,20,2,9,2,-1,0,0
42,3,0,1,0,494,0,0,20,2,154,2,-1,0,0
37,3,0,3,0,1779,1,0,20,2,34,3,-1,0,0
39,9,0,1,0,1654,0,0,20,2,264,6,-1,0,0
46,0,0,1,0,12186,0,0,20,2,29,3,-1,0,0
52,1,0,1,0,2206,1,0,20,2,20,18,-1,0,0
42,0,3,0,0,0,0,0,20,2,85,2,-1,0,0
39,8,1,4,0,0,0,0,20,2,13,11,-1,0,0
47,7,0,1,0,505,0,0,20,2,152,3,-1,0,0
24,1,1,3,0,126,1,0,20,2,10,58,-1,0,0
52,7,0,3,0,911,0,0,20,2,29,2,-1,0,0
38,1,1,0,0,1113,0,0,20,2,34,4,-1,0,0
34,3,0,3,0,0,1,1,20,2,34,29,-1,0,0
29,6,1,1,0,-498,1,0,20,2,17,14,-1,0,0
49,1,3,1,0,3394,1,0,20,2,14,22,-1,0,0
37,10,0,4,0,3075,0,0,20,2,29,3,-1,0,0
53,1,0,4,0,6859,1,0,20,2,32,27,-1,0,0
56,3,3,3,0,0,0,0,20,2,134,10,-1,0,0
47,0,0,0,0,2820,0,0,20,2,92,3,-1,0,0
48,0,3,0,0,0,0,0,20,2,26,3,-1,0,0
33,3,1,1,0,13494,1,0,20,2,27,25,-1,0,0
40,7,0,3,0,258,0,0,20,2,14,13,-1,0,0
47,1,0,1,0,44,0,0,20,2,15,3,-1,0,0
38,3,1,1,0,530,0,0,20,2,17,6,-1,0,0
44,0,0,0,0,1286,1,0,20,2,268,3,-1,0,0
38,1,1,1,0,258,0,1,20,2,587,2,-1,0,0
42,7,1,4,0,4800,0,0,20,2,10,11,-1,0,0
46,0,0,0,0,974,1,0,20,2,652,3,-1,0,0
31,3,1,4,0,813,1,0,20,2,16,18,-1,0,0
36,7,1,1,0,760,0,0,20,2,9,13,-1,0,0
51,0,0,0,0,-265,1,0,20,2,435,4,-1,0,0
41,3,3,3,0,1498,0,0,20,2,10,2,-1,0,0
51,7,0,1,0,325,1,0,20,2,123,4,-1,0,0
35,9,3,3,0,118,0,0,20,2,12,4,-1,0,0
50,1,0,1,0,1088,1,0,20,2,179,21,-1,0,0
53,2,0,0,0,77,0,0,20,2,13,3,-1,0,0
55,1,1,1,0,11,0,0,20,2,14,2,-1,0,0
48,1,0,1,0,71,0,0,20,2,524,4,-1,0,0
57,1,3,1,0,1168,0,0,20,2,74,5,-1,0,0
48,3,3,3,0,2677,0,0,20,2,23,3,-1,0,0
41,1,0,1,0,0,0,0,20,2,850,3,-1,0,0
42,0,1,0,0,-56,1,0,20,2,126,14,-1,0,0
24,9,1,0,0,39,1,0,20,2,15,3,-1,0,0
52,3,0,3,0,649,1,1,20,2,7,20,-1,0,0
53,3,0,1,0,-214,1,0,20,2,49,4,-1,0,0
47,0,3,0,0,2515,0,0,20,2,40,3,-1,0,0
36,3,3,1,0,853,0,0,20,2,15,12,-1,0,0
53,3,0,3,0,57,1,0,20,2,4,20,-1,0,0
37,7,0,1,0,1483,0,0,20,2,32,9,-1,0,0
60,5,3,0,0,2166,0,0,20,2,8,9,-1,0,0
51,1,0,3,0,1550,0,0,20,2,12,5,-1,0,0
47,6,0,0,0,12276,0,0,20,2,77,5,-1,0,0
47,0,0,0,0,3556,1,0,20,2,130,4,-1,0,0
52,6,0,3,0,64,0,0,20,2,9,5,-1,0,0
36,6,3,1,0,1573,1,0,20,2,17,10,-1,0,0
52,5,3,1,0,280,0,0,20,2,8,12,-1,0,0
38,3,0,3,0,-522,1,1,20,2,18,22,-1,0,0
51,10,0,1,0,3984,0,0,20,2,7,12,-1,0,0
48,3,0,3,0,1876,1,0,20,2,11,3,-1,0,0
37,0,1,4,0,146,1,0,20,2,16,8,-1,0,0
43,3,0,1,0,-312,1,0,20,2,26,11,-1,0,0
56,2,0,4,0,0,0,0,20,2,39,8,-1,0,0
42,8,0,0,0,1430,1,1,20,2,16,3,-1,0,0
52,0,3,0,0,-297,1,0,20,2,11,21,-1,0,0
43,8,0,0,0,819,0,0,20,2,285,4,-1,0,0
37,3,0,3,0,5052,1,0,20,2,37,3,-1,0,0
43,3,0,3,0,-59,1,0,20,2,205,5,-1,0,0
36,6,0,1,0,976,0,0,20,2,408,5,-1,0,0
33,4,0,0,0,0,1,0,20,2,27,16,-1,0,0
29,1,1,1,0,142,1,1,20,2,312,2,-1,0,0
38,0,0,0,0,6209,0,0,20,2,46,10,-1,0,0
42,10,3,1,0,3253,0,0,20,2,18,7,-1,0,0
46,7,3,1,0,0,0,0,20,2,1023,3,-1,0,1
40,6,0,1,0,-283,0,0,20,2,253,2,-1,0,0
41,10,0,3,0,188,1,1,20,2,10,14,-1,0,0
43,6,1,1,0,985,1,1,20,2,51,19,-1,0,0
37,3,1,0,0,344,0,0,20,2,407,2,-1,0,0
45,7,3,3,0,3854,1,0,20,2,10,3,-1,0,0
52,2,1,4,0,0,0,0,20,2,9,2,-1,0,0
44,2,3,1,0,456,0,0,20,2,110,3,-1,0,0
49,7,3,1,0,947,0,0,20,2,808,2,-1,0,1
38,0,0,0,0,6999,0,0,20,2,11,2,-1,0,0
38,3,0,1,0,-627,1,1,20,2,176,4,-1,0,0
46,7,3,4,0,3390,0,0,20,2,152,3,-1,0,0
51,6,0,0,0,4655,0,0,20,2,44,4,-1,0,0
45,0,0,1,0,625,0,0,20,2,13,3,-1,0,0
41,0,0,0,0,15,0,0,20,2,13,5,-1,0,0
46,0,0,0,0,5464,0,0,20,2,79,4,-1,0,0
52,3,1,3,0,3421,0,0,20,2,212,8,-1,0,0
57,3,0,3,0,1592,0,1,20,2,78,4,-1,0,0
50,1,0,1,0,213,1,1,20,2,87,2,-1,0,0
43,3,1,1,0,740,1,0,20,2,585,2,-1,0,1
43,3,0,3,0,-41,0,0,20,2,8,3,-1,0,0
42,3,0,1,0,671,1,0,20,2,10,29,-1,0,0
55,7,1,1,0,1539,0,0,20,2,65,2,-1,0,0
47,2,0,0,0,1855,0,0,20,2,129,3,-1,0,0
55,5,0,1,0,241,1,0,20,2,14,6,-1,0,0
38,1,0,1,0,1409,1,0,20,2,9,14,-1,0,0
55,0,0,0,0,4777,0,1,20,2,12,3,-1,0,0
53,0,0,1,0,4601,1,0,20,2,100,4,-1,0,0
56,1,0,4,0,9246,0,0,20,2,143,3,-1,0,0
31,6,1,1,0,1016,1,0,20,2,9,5,-1,0,0
31,7,0,1,0,356,1,0,20,2,228,5,-1,0,0
39,10,0,4,0,9716,0,0,20,2,86,2,-1,0,0
45,0,0,0,0,655,0,0,20,2,693,3,-1,0,1
35,7,0,1,0,2672,0,0,20,2,8,10,-1,0,0
36,3,0,1,0,1132,1,1,20,2,258,2,-1,0,0
39,6,1,1,0,6512,0,0,20,2,16,6,-1,0,0
52,7,3,1,0,765,1,0,20,2,27,3,-1,0,0
39,2,0,0,0,3,0,0,20,2,12,14,-1,0,0
39,6,0,4,0,378,0,0,20,2,17,5,-1,0,0
50,2,0,3,1,537,1,0,20,2,11,15,-1,0,0
38,3,0,1,0,2685,0,0,20,2,22,12,-1,0,0
60,0,0,0,0,651,0,0,20,2,155,2,-1,0,0
59,3,0,3,0,2814,0,0,20,2,81,3,-1,0,0
39,1,0,1,0,2765,1,1,20,2,116,3,-1,0,0
36,6,1,1,0,449,1,0,20,2,136,3,-1,0,0
57,4,1,1,0,316,0,0,20,2,8,7,-1,0,0
40,6,1,1,0,142,0,1,20,2,14,3,-1,0,0
39,7,3,1,0,1062,1,0,20,2,10,4,-1,0,0
41,2,3,1,0,1588,1,1,20,2,10,8,-1,0,0
27,3,1,3,0,553,1,0,20,2,157,3,-1,0,0
46,1,3,0,0,7318,0,0,20,2,11,5,-1,0,0
55,6,3,1,0,166,0,0,20,2,84,4,-1,0,0
36,0,3,0,0,563,0,0,20,2,10,4,-1,0,0
43,6,0,1,0,-879,1,0,20,2,199,4,-1,0,0
54,1,1,0,0,3233,0,0,20,2,17,3,-1,0,0
43,6,0,1,0,0,0,0,20,2,804,12,-1,0,0
60,0,0,0,0,3895,0,1,20,2,28,8,-1,0,0
58,7,0,1,0,0,0,0,20,2,241,3,-1,0,0
51,0,0,0,0,1069,0,0,20,2,27,7,-1,0,0
57,3,0,3,0,8403,0,0,20,2,11,11,-1,0,0
42,6,1,1,0,1601,0,0,20,2,23,2,-1,0,0
51,5,1,3,0,604,0,0,20,2,43,2,-1,0,0
55,10,3,4,0,1276,0,0,20,2,8,12,-1,0,0
34,3,0,3,0,455,1,0,20,2,372,3,-1,0,0
36,1,1,1,0,129,1,0,20,2,200,7,-1,0,0
56,3,0,1,0,277,0,0,20,2,9,13,-1,0,0
29,0,1,0,0,1422,1,1,20,2,29,27,-1,0,0
32,0,1,0,0,1804,1,0,20,2,73,3,-1,0,0
32,3,0,3,0,209,1,1,20,2,8,31,-1,0,0
39,3,0,1,0,281,0,0,20,2,78,7,-1,0,0
53,5,3,1,0,797,0,0,20,2,14,6,-1,0,0
35,7,0,1,0,322,1,1,20,2,590,4,-1,0,0
49,1,0,0,0,6138,0,0,20,2,100,3,-1,0,0
36,8,0,0,0,682,1,0,20,2,13,10,-1,0,0
49,3,0,3,0,4134,0,0,20,2,40,2,-1,0,0
47,3,0,3,0,643,1,0,20,2,18,6,-1,0,0
45,6,0,4,0,1577,0,0,20,2,16,4,-1,0,0
30,1,1,1,0,157,1,0,20,2,74,3,-1,0,0
43,0,0,0,0,445,0,1,20,2,196,4,-1,0,0
24,0,0,1,0,867,1,0,20,2,546,10,-1,0,1
49,1,3,1,0,1669,1,0,20,2,34,3,-1,0,0
41,1,1,1,0,1147,1,0,20,2,17,10,-1,0,0
44,1,0,1,0,5597,0,0,20,2,27,3,-1,0,0
54,5,3,3,0,22,0,0,20,2,23,4,-1,0,0
41,2,0,0,0,306,1,0,20,2,102,3,-1,0,0
53,10,0,3,0,3166,0,0,20,2,14,12,-1,0,0
30,6,0,1,0,-1049,1,0,20,2,160,2,-1,0,0
40,5,1,1,0,1400,0,0,20,2,20,7,-1,0,0
58,0,0,0,0,0,0,0,20,2,22,4,-1,0,0
40,3,0,3,0,4,0,0,20,2,287,9,-1,0,0
39,3,0,1,0,-1002,1,0,20,2,9,5,-1,0,0
37,6,0,1,0,0,1,0,20,2,26,6,-1,0,0
53,8,3,1,0,1287,0,0,20,2,12,3,-1,0,0
57,5,0,1,0,1794,0,1,20,2,13,3,-1,0,0
60,6,0,1,0,2058,0,0,20,2,48,10,-1,0,0
35,0,0,0,0,1256,1,0,20,2,26,29,-1,0,0
44,3,0,3,0,-312,1,0,20,2,22,3,-1,0,0
58,5,0,0,0,324,0,0,20,2,13,4,-1,0,0
47,3,0,1,0,480,0,0,20,2,9,6,-1,0,0
42,3,0,3,0,832,0,0,20,2,13,14,-1,0,0
58,0,0,0,0,1697,0,0,20,2,55,2,-1,0,0
44,6,0,1,0,10,0,0,20,2,52,2,-1,0,0
49,7,0,1,0,-106,0,1,20,2,10,13,-1,0,0
38,3,0,1,0,5,0,1,20,2,14,8,-1,0,0
44,11,1,4,0,5078,0,0,20,2,17,5,-1,0,0
39,6,3,1,0,1022,1,0,20,2,20,3,-1,0,0
36,3,0,4,0,6,0,0,20,2,41,7,-1,0,0
54,2,0,4,0,1021,0,0,20,2,13,7,-1,0,0
59,4,0,4,0,2443,0,0,20,2,8,8,-1,0,0
54,3,0,1,0,153,0,0,20,2,7,12,-1,0,0
53,5,3,3,0,1126,0,0,20,2,92,3,-1,0,0
47,0,0,0,0,1105,0,0,20,2,180,6,-1,0,0
53,6,0,1,0,3765,0,0,20,2,1094,3,-1,0,1
41,1,0,1,0,0,0,0,20,2,267,2,-1,0,0
39,1,0,1,0,376,0,0,20,2,160,3,-1,0,0
42,1,0,1,0,2980,0,0,20,2,101,3,-1,0,0
50,0,0,0,0,536,0,0,20,2,75,3,-1,0,0
45,1,0,1,0,0,1,1,20,2,8,5,-1,0,0
28,0,1,1,0,311,1,0,20,2,23,13,-1,0,0
51,6,1,1,0,2685,0,0,20,2,78,2,-1,0,0
23,7,0,1,0,-19,1,0,20,2,13,10,-1,0,0
54,0,3,4,0,901,0,0,20,2,7,3,-1,0,0
45,4,0,1,0,11285,0,0,20,2,13,5,-1,0,0
26,11,1,1,0,715,1,0,20,2,31,10,-1,0,0
38,1,1,1,0,455,1,0,20,2,36,5,-1,0,0
54,1,0,1,0,827,0,1,20,2,294,2,-1,0,0
36,10,0,3,0,622,0,0,20,2,55,5,-1,0,0
52,3,0,1,0,1860,0,0,20,2,496,3,-1,0,0
44,0,0,0,0,786,1,0,20,2,15,7,-1,0,0
40,7,0,1,0,405,0,0,20,2,87,3,-1,0,0
35,0,1,0,0,996,0,0,20,2,17,2,-1,0,0
43,0,1,1,0,2968,0,0,20,2,30,4,-1,0,0
52,8,0,3,0,1750,0,1,20,2,39,5,-1,0,0
48,0,3,0,0,1401,1,0,20,2,72,3,-1,0,0
50,5,3,1,0,4861,0,0,20,2,61,3,-1,0,0
49,4,0,0,0,325,0,0,20,2,63,15,-1,0,0
32,3,0,1,0,2526,1,0,20,2,25,8,-1,0,0
37,2,0,0,1,-456,1,1,20,2,42,7,-1,0,0
45,8,0,1,0,845,0,0,20,2,76,4,-1,0,0
38,7,1,1,0,1315,0,0,20,2,23,12,-1,0,0
46,3,0,1,0,137,0,0,20,2,252,3,-1,0,0
60,3,0,3,0,703,0,0,20,2,24,7,-1,0,0
54,3,0,3,0,1033,0,0,20,2,152,3,-1,0,0
56,3,0,1,0,3129,0,0,20,2,33,6,-1,0,0
45,6,0,1,0,14902,1,0,20,2,31,6,-1,0,0
38,6,0,1,0,3190,1,0,20,2,20,2,-1,0,0
45,7,1,1,0,1515,0,0,20,2,14,4,-1,0,0
53,0,0,0,0,4,0,0,20,2,19,6,-1,0,0
38,3,0,3,0,1679,1,0,20,2,21,18,-1,0,0
44,6,0,1,0,961,0,0,20,2,314,2,-1,0,0
53,3,0,4,0,111,0,0,20,2,39,3,-1,0,0
58,3,0,4,0,703,0,0,20,2,37,3,-1,0,0
42,0,0,0,0,0,1,0,20,2,34,3,-1,0,0
50,3,0,1,0,278,0,0,20,2,250,3,-1,0,0
36,0,0,0,0,530,0,0,20,2,221,3,-1,0,0
42,7,0,1,0,548,0,0,20,2,216,2,-1,0,0
50,1,0,3,0,570,0,0,20,2,21,3,-1,0,0
41,3,1,4,0,4684,0,0,20,2,30,6,-1,0,0
51,0,0,3,0,6298,1,0,20,2,14,3,-1,0,0
53,0,1,0,0,0,0,0,20,2,94,7,-1,0,0
45,7,0,1,0,4,1,0,20,2,709,9,-1,0,0
50,7,0,1,0,901,1,0,20,2,8,6,-1,0,0
44,1,3,4,0,1823,0,0,20,2,43,2,-1,0,0
40,0,0,0,0,10786,0,0,20,2,111,3,-1,0,0
39,6,3,1,0,32,0,1,20,2,8,10,-1,0,0
46,3,0,4,0,83,0,0,20,2,38,5,-1,0,0
42,3,0,3,0,0,0,0,20,2,19,2,-1,0,0
35,0,0,0,0,3083,0,0,20,2,274,9,-1,0,0
40,3,0,1,0,1009,1,1,20,2,1036,5,-1,0,1
52,1,0,1,0,945,0,0,20,2,16,8,-1,0,0
56,4,0,4,0,361,0,0,20,2,247,7,-1,0,0
37,7,3,3,1,-475,0,0,20,2,27,5,-1,0,0
58,8,0,3,0,728,0,0,20,2,112,4,-1,0,0
44,0,0,1,0,13054,1,0,20,2,23,7,-1,0,0
33,6,0,1,0,-111,1,1,20,2,12,3,-1,0,0
46,0,0,0,0,1489,1,0,20,2,375,5,-1,0,0
39,0,0,0,0,0,0,0,20,2,10,4,-1,0,0
58,3,0,3,0,1231,0,0,20,2,21,3,-1,0,0
29,6,1,0,0,507,1,0,20,2,20,33,-1,0,0
53,0,0,3,0,4086,0,0,20,2,14,3,-1,0,0
43,0,0,0,0,1451,1,0,20,2,11,12,-1,0,0
42,1,3,0,0,21,1,0,20,2,9,7,-1,0,0
38,7,3,4,0,6360,0,0,20,2,1409,2,-1,0,1
56,9,0,1,0,733,1,0,20,2,21,3,-1,0,0
41,0,0,0,0,2031,1,0,20,2,7,3,-1,0,0
35,3,0,3,0,883,1,1,20,2,18,5,-1,0,0
42,3,0,1,0,525,1,0,20,2,10,6,-1,0,0
56,3,0,1,0,2561,0,0,20,2,13,6,-1,0,0
47,1,0,1,0,2394,0,1,20,2,61,2,-1,0,0
37,7,1,3,0,3715,1,0,20,2,6,17,-1,0,0
59,10,1,4,0,4639,0,0,20,2,24,5,-1,0,0
46,3,0,1,0,2944,0,0,20,2,20,5,-1,0,0
47,1,0,0,0,2155,0,0,20,2,178,3,-1,0,0
34,3,0,1,0,2926,1,0,20,2,90,25,-1,0,0
35,3,1,3,0,1772,0,0,20,2,19,7,-1,0,0
45,6,0,4,0,1783,0,0,20,2,11,11,-1,0,0
41,3,1,4,0,387,0,0,20,2,114,10,-1,0,0
49,0,0,0,0,-190,0,0,20,2,11,7,-1,0,0
58,1,3,1,0,2270,0,0,20,2,24,4,-1,0,0
39,1,0,0,0,122,0,0,20,2,44,5,-1,0,0
35,3,3,1,1,-12,0,1,20,2,714,4,-1,0,0
37,1,1,0,0,1609,0,1,20,2,10,19,-1,0,0
43,0,0,3,0,98,0,0,20,2,185,4,-1,0,0
40,3,1,3,0,1,0,0,20,2,18,11,-1,0,0
40,11,0,1,0,260,0,0,20,2,197,6,-1,0,0
50,0,0,0,0,0,0,0,20,2,26,4,-1,0,0
40,3,0,1,0,95,0,1,20,2,61,4,-1,0,0
35,0,0,0,0,2316,0,0,20,2,8,3,-1,0,0
45,3,0,3,0,-160,1,0,20,2,15,26,-1,0,0
42,1,0,1,0,738,0,0,20,2,20,3,-1,0,0
44,4,1,4,0,1239,0,0,20,2,39,4,-1,0,0
41,11,0,1,0,1309,0,0,20,2,28,4,-1,0,0
33,3,1,1,0,45,0,0,20,2,13,12,-1,0,0
30,6,0,1,0,4,0,0,20,2,7,2,-1,0,0
26,1,1,1,0,1275,1,0,20,2,18,9,-1,0,0
45,0,1,0,0,1269,0,0,20,2,55,7,-1,0,0
38,7,0,1,0,503,0,0,20,2,13,4,-1,0,0
58,6,1,1,0,247,0,1,20,2,66,6,-1,0,0
37,7,3,1,0,523,0,0,20,2,35,7,-1,0,0
25,3,1,1,0,94,1,1,20,2,22,16,-1,0,0
47,9,3,0,0,780,0,0,20,2,447,2,-1,0,0
52,3,0,1,0,2276,0,0,20,2,83,3,-1,0,0
36,6,0,0,0,425,0,0,20,2,11,4,-1,0,0
52,1,3,1,0,2816,0,0,20,2,492,3,-1,0,0
45,1,1,0,0,302,1,0,20,2,36,4,-1,0,0
56,2,0,4,0,575,0,0,20,2,18,2,-1,0,0
54,4,0,4,0,2508,0,0,20,2,34,8,-1,0,0
35,3,0,1,0,344,1,0,20,2,11,18,-1,0,0
36,1,0,0,0,-718,1,0,20,2,11,20,-1,0,0
48,5,1,3,0,0,0,0,20,2,9,16,-1,0,0
40,3,0,3,0,238,0,0,20,2,6,3,-1,0,0
36,11,1,1,0,904,0,0,20,2,10,8,-1,0,0
36,3,0,1,0,873,1,0,20,2,44,3,-1,0,0
51,0,1,0,0,1348,1,0,20,2,9,19,-1,0,0
30,0,0,0,0,-250,1,0,20,2,11,6,-1,0,0
40,6,0,1,0,67,0,1,20,2,70,5,-1,0,0
47,3,3,1,0,18,1,0,20,2,12,24,-1,0,0
46,0,3,0,0,-49,1,0,20,2,10,23,-1,0,0
28,3,1,1,0,-267,1,0,20,2,86,4,-1,0,0
45,1,0,1,0,3492,1,1,20,2,46,4,-1,0,0
39,1,1,0,0,861,0,0,20,2,32,5,-1,0,0
56,4,0,4,0,778,0,0,20,2,32,4,-1,0,0
60,3,0,3,0,1472,0,0,20,2,36,4,-1,0,0
53,3,0,4,0,-491,1,0,20,2,124,4,-1,0,0
56,5,0,0,0,5769,0,0,20,2,15,3,-1,0,0
51,8,0,1,0,1377,0,0,20,2,9,2,-1,0,0
46,6,0,4,0,2115,1,0,20,2,10,3,-1,0,0
45,3,0,1,0,-35,1,1,20,2,145,24,-1,0,0
39,1,0,0,0,-218,0,0,20,2,8,13,-1,0,0
39,1,1,1,0,10236,0,0,20,2,10,3,-1,0,0
45,10,3,0,0,2098,0,0,20,2,81,3,-1,0,0
35,3,0,1,0,306,0,0,20,2,12,8,-1,0,0
25,7,1,1,0,3856,1,0,20,2,16,28,-1,0,0
40,9,0,0,0,1558,1,0,20,2,44,15,-1,0,0
40,3,0,1,0,925,1,1,20,2,22,8,-1,0,0
38,3,0,1,0,0,0,0,20,2,152,5,-1,0,0
45,9,0,1,0,736,0,0,20,2,13,2,-1,0,0
47,7,0,1,0,0,0,1,20,2,51,2,-1,0,0
57,5,0,1,0,274,0,1,20,2,41,3,-1,0,0
35,7,3,1,0,1529,0,0,20,2,20,5,-1,0,0
47,0,0,0,0,866,0,0,20,2,7,7,-1,0,0
57,5,0,1,0,573,0,0,20,2,53,11,-1,0,0
48,6,0,3,0,607,0,0,20,2,29,2,-1,0,0
42,0,0,0,0,-1613,1,0,20,2,9,18,-1,0,0
44,3,0,3,0,2657,1,0,20,2,202,2,-1,0,0
36,3,3,1,0,1237,1,0,20,2,310,2,-1,0,0
41,7,1,1,0,0,0,0,20,2,204,2,-1,0,0
60,8,0,1,0,17339,0,0,20,2,50,11,-1,0,0
49,4,0,1,0,4846,0,0,20,2,638,9,-1,0,0
45,8,1,3,0,112,0,0,20,2,298,4,-1,0,0
36,9,0,0,0,4145,0,0,20,2,988,4,-1,0,1
29,3,0,1,0,1661,1,0,23,2,123,2,-1,0,0
27,3,1,1,1,-27,0,0,23,2,498,2,-1,0,1
26,6,1,3,0,-122,1,0,23,2,670,3,-1,0,1
26,3,0,1,0,490,1,0,23,2,82,5,-1,0,0
22,1,1,1,0,4659,1,0,23,2,53,4,-1,0,0
25,3,1,1,0,-350,1,0,23,2,95,3,-1,0,0
29,3,1,1,1,-580,1,0,23,2,123,2,-1,0,0
58,9,3,1,0,0,0,0,23,2,598,2,-1,0,0
56,3,3,4,0,1363,0,0,23,2,54,3,-1,0,0
55,1,0,1,0,77,1,0,23,2,364,2,-1,0,0
55,5,3,3,0,1420,0,0,23,2,655,4,-1,0,0
47,0,0,0,0,2716,0,0,23,2,339,4,-1,0,0
43,0,0,0,0,149,1,0,23,2,662,2,-1,0,1
46,7,0,1,0,1400,0,0,23,2,25,2,-1,0,0
48,0,1,0,0,940,0,0,23,2,216,3,-1,0,0
40,0,0,0,1,-1036,1,1,23,2,41,2,-1,0,0
34,1,0,1,0,1,1,0,24,2,165,5,-1,0,0
42,8,3,0,0,360,1,0,24,2,110,5,-1,0,0
33,3,1,0,0,350,1,0,24,2,137,5,-1,0,0
36,0,3,0,1,20,0,1,24,2,62,5,-1,0,0
55,0,0,0,0,5804,0,0,24,2,56,3,-1,0,0
42,10,0,1,0,341,0,0,24,2,790,3,-1,0,0
36,3,0,1,0,56,0,0,24,2,481,6,-1,0,0
60,0,0,4,0,1046,1,0,24,2,32,3,-1,0,0
44,0,0,3,0,107,0,0,24,2,183,3,-1,0,0
48,3,1,1,0,2288,0,0,24,2,114,4,-1,0,0
50,6,1,1,0,1318,0,1,24,2,146,3,-1,0,0
42,10,0,3,0,1343,1,0,24,2,404,3,-1,0,0
25,3,1,3,0,52,1,0,24,2,528,2,-1,0,1
31,1,0,0,0,1197,1,0,24,2,351,3,-1,0,0
53,10,0,3,0,0,0,0,24,2,51,8,-1,0,0
53,3,0,1,0,3815,0,0,24,2,237,3,-1,0,0
35,6,0,1,0,8652,1,0,24,2,103,6,-1,0,0
53,3,0,1,0,21522,0,0,24,2,146,4,-1,0,0
25,2,1,0,0,0,0,0,25,2,347,1,-1,0,0
29,3,0,1,0,214,1,1,25,2,372,5,-1,0,0
57,1,1,0,0,711,0,0,25,2,411,1,-1,0,0
49,10,0,3,0,57,0,1,25,2,151,1,-1,0,0
59,1,0,0,0,-91,0,0,25,2,157,1,-1,0,0
50,3,0,1,0,-253,0,0,25,2,43,1,-1,0,0
46,7,0,1,0,25,0,1,25,2,167,2,-1,0,0
50,0,0,0,0,-94,0,1,25,2,75,1,-1,0,0
58,3,0,1,0,2592,1,0,25,2,249,1,-1,0,0
34,1,0,1,0,1,0,1,25,2,53,1,-1,0,0
47,5,0,3,0,-468,0,1,25,2,268,1,-1,0,0
57,5,0,3,0,37,0,0,25,2,259,2,-1,0,0
51,7,0,1,0,-1136,0,1,25,2,155,1,-1,0,0
34,6,1,1,0,1,0,0,25,2,247,1,-1,0,0
47,1,0,1,0,80,0,1,25,2,100,1,-1,0,0
42,8,0,0,0,-266,0,1,25,2,322,1,-1,0,0
